"","Team","avgScore03","avgScore04","avgScore05","avgScore06","avgScore07","avgScore08","avgScore09","avgScore10","avgScore11","avgScore12","avgScore13","avgScore14","avgScore15","avgScore16","avgFG03","avgFG04","avgFG05","avgFG06","avgFG07","avgFG08","avgFG09","avgFG10","avgFG11","avgFG12","avgFG13","avgFG14","avgFG15","avgFG16","avgTP03","avgTP04","avgTP05","avgTP06","avgTP07","avgTP08","avgTP09","avgTP10","avgTP11","avgTP12","avgTP13","avgTP14","avgTP15","avgTP16","avgFT03","avgFT04","avgFT05","avgFT06","avgFT07","avgFT08","avgFT09","avgFT10","avgFT11","avgFT12","avgFT13","avgFT14","avgFT15","avgFT16","avgRB03","avgRB04","avgRB05","avgRB06","avgRB07","avgRB08","avgRB09","avgRB10","avgRB11","avgRB12","avgRB13","avgRB14","avgRB15","avgRB16","avgASS03","avgASS04","avgASS05","avgASS06","avgASS07","avgASS08","avgASS09","avgASS10","avgASS11","avgASS12","avgASS13","avgASS14","avgASS15","avgASS16","avgTO03","avgTO04","avgTO05","avgTO06","avgTO07","avgTO08","avgTO09","avgTO10","avgTO11","avgTO12","avgTO13","avgTO14","avgTO15","avgTO16","avgSTL03","avgSTL04","avgSTL05","avgSTL06","avgSTL07","avgSTL08","avgSTL09","avgSTL10","avgSTL11","avgSTL12","avgSTL13","avgSTL14","avgSTL15","avgSTL16","avgBL03","avgBL04","avgBL05","avgBL06","avgBL07","avgBL08","avgBL09","avgBL10","avgBL11","avgBL12","avgBL13","avgBL14","avgBL15","avgBL16","avgPF03","avgPF04","avgPF05","avgPF06","avgPF07","avgPF08","avgPF09","avgPF10","avgPF11","avgPF12","avgPF13","avgPF14","avgPF15","avgPF16"
"330","Utah Valley",NA,NA,66.7307692307692,65.7037037037037,71.3333333333333,70.1851851851852,69.6153846153846,61.1538461538462,73.7692307692308,68,64.9285714285714,65.6896551724138,57.0714285714286,74.037037037037,NA,NA,23.8461538461538,23.4444444444444,24.6666666666667,24.7407407407407,23.6923076923077,20.7307692307692,23.8846153846154,23.9642857142857,23.8928571428571,22.0689655172414,19.7857142857143,25.1481481481481,NA,NA,6.34615384615385,5.2962962962963,7.48148148148148,7.74074074074074,7,6.03846153846154,6.53846153846154,5.46428571428571,5.46428571428571,6.24137931034483,5.60714285714286,8.55555555555556,NA,NA,12.6923076923077,13.5185185185185,14.5185185185185,12.962962962963,15.2307692307692,13.6538461538462,19.4615384615385,14.6071428571429,11.6785714285714,15.3103448275862,11.8928571428571,15.1851851851852,NA,NA,37.3461538461538,27.4814814814815,42.0740740740741,3.2962962962963,32.6923076923077,16.9615384615385,42.6538461538462,36.3928571428571,20.0714285714286,38.6896551724138,15,25.7037037037037,NA,NA,11.6538461538462,13.962962962963,14.8148148148148,12.7777777777778,13,11.5769230769231,12.6923076923077,12.4285714285714,13.8928571428571,13.7586206896552,12.4285714285714,14,NA,NA,11.4615384615385,11.6296296296296,11.8518518518519,14,12.7692307692308,13.8461538461538,14,12.8214285714286,12.4285714285714,11.1034482758621,12.5714285714286,13.0740740740741,NA,NA,6.19230769230769,6.62962962962963,7.07407407407407,6.37037037037037,4.11538461538461,5.96153846153846,4.76923076923077,6.28571428571429,5.92857142857143,4.82758620689655,4.46428571428571,5.62962962962963,NA,NA,3.23076923076923,2.44444444444444,4,2.77777777777778,2.65384615384615,2.03846153846154,2.88461538461538,3.5,2.78571428571429,2.68965517241379,2.21428571428571,3.22222222222222,NA,NA,17.8846153846154,18.9259259259259,18.4444444444444,18.2222222222222,18.1538461538462,18.1538461538462,19.3846153846154,16.2857142857143,14.9285714285714,17.1034482758621,17.5,21.3703703703704
"331","UTEP",62.6551724137931,75.4827586206897,75.65625,64.7037037037037,75.6129032258064,76.8125,75.5161290322581,75.78125,70.4848484848485,63.15625,63.8125,69.0322580645161,69.25,76.8125,22.551724137931,25.6551724137931,25.9375,22.2222222222222,25.4516129032258,26.0625,24.8064516129032,27.09375,24.969696969697,22.71875,22.0625,23.2903225806452,24.40625,27.0625,5.58620689655172,6,6.03125,5.11111111111111,6.70967741935484,6.5625,5.29032258064516,6.15625,5.6969696969697,4.5,5.53125,4.38709677419355,5.59375,6.875,11.9655172413793,18.1724137931034,17.75,15.1481481481481,18,18.125,20.6129032258065,15.4375,14.8484848484848,13.21875,14.15625,18.0645161290323,14.84375,15.8125,12.2413793103448,40.0689655172414,48.03125,32.7037037037037,23.6129032258065,39.46875,44.6774193548387,45,37.4848484848485,28.71875,36.09375,48.6774193548387,31.34375,36.96875,12.0689655172414,16.2758620689655,16.5,14.4814814814815,15.2903225806452,13.4375,13.6451612903226,14.78125,15.2121212121212,13.96875,13.375,13.0645161290323,13.8125,15.5,17.551724137931,13.551724137931,12.375,13.1851851851852,16.0322580645161,13.40625,12.8387096774194,13.15625,12.4242424242424,13.46875,12.375,13.258064516129,12.375,12.5625,5.37931034482759,7,7.375,7,8.35483870967742,7.71875,6.61290322580645,8.75,6.66666666666667,4.71875,5.34375,4.96774193548387,5.375,5.875,3.75862068965517,2.62068965517241,2.8125,2.85185185185185,3.38709677419355,2.78125,4.25806451612903,3.71875,3.6969696969697,2.71875,3.6875,4.06451612903226,4.09375,3.59375,19.2758620689655,17.0689655172414,16.8125,14.6296296296296,23.4838709677419,23.375,22.7096774193548,19.34375,18.3939393939394,16.875,17.125,18.3870967741935,17.09375,20.40625
"332","Utica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","VA Commonwealth",74.0357142857143,70.8,70.258064516129,67.7241379310345,74.7878787878788,67.0967741935484,72,75.4193548387097,71.5294117647059,68.3823529411765,77.3235294117647,74.9705882352941,72.4857142857143,77.2058823529412,26.8214285714286,26.0666666666667,24.8709677419355,23.7931034482759,25.6363636363636,23.1290322580645,25.6363636363636,26.7741935483871,24.2647058823529,23.2058823529412,28,26.2352941176471,24.9142857142857,28.0294117647059,6.39285714285714,6.56666666666667,6.74193548387097,7.75862068965517,6.90909090909091,6.38709677419355,6.54545454545455,6.87096774193548,8.17647058823529,7.41176470588235,7.94117647058824,7.41176470588235,8.08571428571429,7.26470588235294,14,12.1,13.7741935483871,12.3793103448276,16.6060606060606,14.4516129032258,14.1818181818182,15,14.8235294117647,14.5588235294118,13.3823529411765,15.0882352941176,14.5714285714286,13.8823529411765,47.25,43.5333333333333,42.1612903225806,39.1034482758621,34.3939393939394,53.6774193548387,46.6060606060606,45.6129032258064,42.5882352941176,22.8235294117647,50.0294117647059,49.0588235294118,51.9428571428571,35.6176470588235,12.1785714285714,13,13.3548387096774,12.2758620689655,13.5757575757576,12.5806451612903,13.7878787878788,14.8064516129032,14.2058823529412,12.2352941176471,14.7058823529412,13.1176470588235,12.6285714285714,14.3529411764706,13.9642857142857,16.4333333333333,12.8064516129032,12.4827586206897,11.3939393939394,13.3225806451613,12.6969696969697,12.2903225806452,11.5588235294118,11.3823529411765,11.8235294117647,12.2647058823529,10.6571428571429,11.4411764705882,6.28571428571429,6.73333333333333,6.93548387096774,8.17241379310345,7.45454545454545,8.03225806451613,7.63636363636364,8.64516129032258,8.52941176470588,10.6176470588235,11.8235294117647,11.1764705882353,9.65714285714286,8.79411764705882,5.07142857142857,3.86666666666667,4.09677419354839,2.82758620689655,3.09090909090909,5.32258064516129,4.57575757575758,3.96774193548387,3.67647058823529,3.70588235294118,3.14705882352941,4.26470588235294,4.31428571428571,3.82352941176471,18.75,17.5666666666667,19.9354838709677,17.0344827586207,18.030303030303,18.3225806451613,19.3030303030303,17.9677419354839,18.2352941176471,18.1470588235294,19.9117647058824,19.5588235294118,19.2285714285714,19.5588235294118
"334","Valparaiso",71.1333333333333,72.2758620689655,70.258064516129,77.6071428571429,65.7333333333333,69.875,59.8275862068966,72.3103448275862,71.1875,67.9354838709677,71.46875,69.5666666666667,68.4,75.2666666666667,24.9,24.7586206896552,24.3548387096774,27.9642857142857,22.8666666666667,23.9375,20.9310344827586,25.1379310344828,26.09375,22.8387096774194,24.25,22.9333333333333,24.0666666666667,25.8,5.5,5.27586206896552,6.67741935483871,7.35714285714286,7.46666666666667,9.1875,6.6551724137931,7.6551724137931,6.1875,6.80645161290323,7.4375,6.43333333333333,6.8,8.3,15.8333333333333,17.4827586206897,14.8709677419355,14.3214285714286,12.5333333333333,12.8125,11.3103448275862,14.3793103448276,12.8125,15.4516129032258,15.53125,17.2666666666667,13.4666666666667,15.3666666666667,44.8333333333333,43,32.1612903225806,40.2142857142857,29.7,30.96875,12.2758620689655,26.7931034482759,32.53125,28.6774193548387,34.71875,32.2333333333333,50.2,38.8333333333333,17.1666666666667,15.4137931034483,15.1612903225806,17,13.2,13.625,12.3793103448276,14.3103448275862,15,13.5483870967742,13.875,11.8666666666667,12.3666666666667,13.6333333333333,15.3,16.1724137931034,15.2903225806452,14.6428571428571,16.0666666666667,13.15625,15.1724137931034,13.448275862069,13.8125,14.8064516129032,14.40625,15.3,12.1333333333333,13.2666666666667,8.8,6.6551724137931,4.74193548387097,6.82142857142857,5.13333333333333,4.5625,7.06896551724138,6.93103448275862,7.65625,5.90322580645161,6.375,5.23333333333333,5.63333333333333,6.76666666666667,3.86666666666667,3.27586206896552,1.2258064516129,2.92857142857143,2.8,2.40625,1.72413793103448,2.03448275862069,2.46875,2.83870967741935,3.25,4.9,4.36666666666667,4.66666666666667,18.8,22.5172413793103,19.258064516129,20.6071428571429,20,18.4375,21.0344827586207,20.2758620689655,19.625,17.6774193548387,17.5,21.5666666666667,16.6333333333333,20.3
"335","Vanderbilt",68.8965517241379,73.8333333333333,71.6129032258064,70.1724137931034,75.7333333333333,80.5757575757576,70.4838709677419,77.5483870967742,76.2121212121212,72.9117647058823,60.3333333333333,64.5806451612903,69.258064516129,76.75,24.7241379310345,25.7333333333333,25.4516129032258,25.1034482758621,26.4,27.3636363636364,23.8709677419355,26.0645161290323,25,24.7058823529412,20.6363636363636,22.2258064516129,23.5483870967742,26.28125,6.24137931034483,7.8,9.58064516129032,8.10344827586207,9.16666666666667,9.06060606060606,6.12903225806452,6.12903225806452,7.78787878787879,8.64705882352941,7.78787878787879,6.16129032258065,7.12903225806452,8.4375,13.2068965517241,14.5666666666667,11.1290322580645,11.8620689655172,13.7666666666667,16.7878787878788,16.6129032258065,19.2903225806452,18.4242424242424,14.8529411764706,11.2727272727273,13.9677419354839,15.0322580645161,15.75,17.0344827586207,35.2333333333333,34.1935483870968,22.448275862069,30.4333333333333,55.0909090909091,23.1290322580645,52.4193548387097,47.8787878787879,37.6470588235294,25.8484848484848,29.2903225806452,33.4838709677419,32.3125,14.2413793103448,16.6333333333333,16.0322580645161,15.3793103448276,16.6666666666667,18,12.5483870967742,13.1612903225806,13.3939393939394,12.8529411764706,11.6666666666667,13.0322580645161,15.258064516129,14.9375,16.0344827586207,12.7666666666667,14.4838709677419,12.9310344827586,12.4666666666667,14.4848484848485,15.0322580645161,13.6451612903226,13.1515151515152,13.1764705882353,12.0606060606061,13.3548387096774,13.0322580645161,11.6875,7.79310344827586,7.56666666666667,6.80645161290323,6.06896551724138,7.36666666666667,6,5.61290322580645,5.80645161290323,5.27272727272727,5.94117647058824,4.84848484848485,4.67741935483871,4.87096774193548,4.3125,3.93103448275862,3.5,3.03225806451613,2.96551724137931,2.6,3.57575757575758,4.41935483870968,5.09677419354839,4.84848484848485,4,3.63636363636364,4.45161290322581,4.80645161290323,5.53125,19.2413793103448,17.8,19.3548387096774,16.1724137931034,17,18.2121212121212,17.7096774193548,19.4193548387097,16.3030303030303,16.0294117647059,16.4545454545455,17.4516129032258,17.2258064516129,19.125
"336","Vermont",67.7931034482759,66.4,72.6,64.5333333333333,70.40625,72.2903225806452,77,70.6176470588235,67.3225806451613,67.2352941176471,63.4375,70.5666666666667,65.5,74.7272727272727,24.8275862068966,23.8333333333333,25.3666666666667,22.3333333333333,24.625,26.0322580645161,26.6129032258065,23.6176470588235,24.3548387096774,23.4705882352941,21.4375,23.8,22.8666666666667,26.7575757575758,5.27586206896552,6.4,8.5,5.63333333333333,5.34375,5.70967741935484,5.51612903225806,4.73529411764706,4.80645161290323,5.41176470588235,4.71875,5.73333333333333,5.33333333333333,6.6969696969697,12.8620689655172,12.3333333333333,13.3666666666667,14.2333333333333,15.8125,14.5161290322581,18.258064516129,18.6470588235294,13.8064516129032,14.8823529411765,15.84375,17.2333333333333,14.4333333333333,14.5151515151515,36.1379310344828,47.0333333333333,55.1333333333333,29,44.4375,35.1290322580645,31.5161290322581,36.2352941176471,43.1290322580645,29.3823529411765,40.25,36.6,34.4666666666667,39.4848484848485,14.2068965517241,14.5666666666667,15.8,13.4,13.375,14.6129032258065,15.6774193548387,12.0588235294118,12.4193548387097,13.2647058823529,11.25,12.7666666666667,12.8333333333333,13.1818181818182,14.0689655172414,12.5666666666667,11.8666666666667,15.4,15.90625,15.0322580645161,14.6451612903226,14.0588235294118,13.3548387096774,12.3529411764706,12.65625,11.5,12.8666666666667,13.2727272727273,6.86206896551724,7,6.73333333333333,5.86666666666667,5.28125,6,7.80645161290323,6.79411764705882,4.93548387096774,6.23529411764706,6.65625,6.83333333333333,6.63333333333333,5.36363636363636,2.96551724137931,2.86666666666667,1.9,3.36666666666667,4.125,4.83870967741935,5.03225806451613,4.11764705882353,3.32258064516129,2.38235294117647,2.875,3.9,5.2,4.3030303030303,15.8965517241379,15.2666666666667,15.8333333333333,19.6333333333333,17.96875,20,19.0967741935484,18.3529411764706,16.3548387096774,17.3235294117647,16.0625,18.4666666666667,19.3,19.5454545454545
"337","Villanova",72.2,69.6666666666667,73.7586206896552,75.4137931034483,72.1612903225806,72.84375,76.5454545454545,82.5483870967742,72.71875,70.8125,67.4375,78.53125,76.2647058823529,76.9705882352941,24.8333333333333,23.9333333333333,25.4827586206897,25.0344827586207,23.2258064516129,24.84375,25.969696969697,27.6129032258065,24.28125,23.8125,21.1875,25.75,25.3235294117647,26.6176470588235,6.66666666666667,7.2,7.10344827586207,9.10344827586207,7.61290322580645,7.0625,6.60606060606061,7.70967741935484,6.34375,6.125,6.09375,9.03125,9,8.55882352941176,15.8666666666667,14.6,15.6896551724138,16.2413793103448,18.0967741935484,16.09375,18,19.6129032258065,17.8125,17.0625,18.96875,18,16.6176470588235,15.1764705882353,35.6,30.6,52.551724137931,59.4827586206897,47,43.09375,40.2424242424242,53.5483870967742,42.40625,22.34375,41.59375,59,51.2058823529412,57.7941176470588,13.0666666666667,13.9,12.3793103448276,12.6206896551724,12.6451612903226,13.6875,14.8484848484848,13.8709677419355,13.75,12.3125,12.28125,15.625,15.9117647058824,16.1470588235294,16.0333333333333,16.0333333333333,12.6206896551724,11.2758620689655,13.6451612903226,14.21875,13.3636363636364,13.8064516129032,11.96875,13.96875,15.625,11.84375,10.8529411764706,11.1176470588235,7.5,6.2,8.24137931034483,7.58620689655172,7.93548387096774,8.09375,7.96969696969697,7.7741935483871,6.34375,5.5625,7.53125,6.9375,7.79411764705882,6.73529411764706,3.4,3.73333333333333,5.68965517241379,5.03448275862069,3.29032258064516,2.90625,3.21212121212121,3.90322580645161,3.75,3.15625,3.46875,4.03125,4.02941176470588,3.41176470588235,20.9,19.3,18.4137931034483,18.3793103448276,19.3870967741935,20.78125,18.969696969697,22.3870967741935,17.46875,19.15625,19.03125,19.71875,16.5882352941176,17.5294117647059
"338","Virginia",73.3793103448276,74.5862068965517,72.8275862068966,68.5862068965517,77.448275862069,76.8,70,65.4516129032258,61.8709677419355,63.0645161290323,64.03125,65.9411764705882,65.34375,70.3636363636364,26.3103448275862,26.1034482758621,25.6896551724138,23.5172413793103,25.5172413793103,26.4333333333333,25.0357142857143,23.6451612903226,21.5483870967742,22.6774193548387,23.59375,23.0588235294118,23.78125,25.7272727272727,7.48275862068965,6.13793103448276,6.51724137931035,6.20689655172414,8.13793103448276,8.26666666666667,5.57142857142857,5.70967741935484,7.29032258064516,4.90322580645161,6.09375,5.5,5.0625,6,13.2758620689655,16.2413793103448,14.9310344827586,15.3448275862069,18.2758620689655,15.6666666666667,14.3571428571429,12.4516129032258,11.4838709677419,12.8064516129032,10.75,14.3235294117647,12.71875,12.9090909090909,27.7931034482759,32.2068965517241,27.8275862068966,34.551724137931,39.3103448275862,23.7,20.1071428571429,30.6129032258065,21.2903225806452,20.8387096774194,26.1875,46.2058823529412,48.65625,38.1212121212121,14.2068965517241,14.4827586206897,12.551724137931,11.3793103448276,13,13.4333333333333,12.4285714285714,13,11.4193548387097,12.3225806451613,14.03125,13.0882352941176,12.90625,14.3333333333333,16.2413793103448,14.1379310344828,13.6896551724138,14.448275862069,13.7241379310345,14.1333333333333,14.75,10.741935483871,10.9354838709677,11.4193548387097,10.8125,10.2058823529412,9.5,9.39393939393939,5.68965517241379,7.06896551724138,6.89655172413793,5.48275862068965,4.6551724137931,5.96666666666667,6.39285714285714,6.12903225806452,5.7741935483871,6.51612903225806,5.6875,5.32352941176471,5.59375,5.48484848484848,4.20689655172414,3.89655172413793,3.62068965517241,3.6551724137931,3.06896551724138,2.2,4,2.61290322580645,2.96774193548387,2.80645161290323,4.3125,3.97058823529412,4.28125,2.93939393939394,20.1379310344828,19.8965517241379,20.6551724137931,18.2068965517241,20.1034482758621,19.7333333333333,18.9285714285714,16.4516129032258,16.0645161290323,15.8387096774194,15.65625,16.0588235294118,14.25,16.3636363636364
"339","Virginia Tech",70.2068965517241,66.5862068965517,69.0714285714286,68.6666666666667,72.0322580645161,69.21875,71.5,72.741935483871,69.84375,65.0606060606061,70.25,62.9032258064516,65.3333333333333,74.5757575757576,24.7586206896552,24.1379310344828,25.4285714285714,25.5666666666667,26.3870967741935,24.46875,24.5,24.9032258064516,24.375,22.8484848484848,24.71875,21.4516129032258,23.6060606060606,24.7878787878788,6.17241379310345,4.82758620689655,5.60714285714286,4.63333333333333,4.7741935483871,5.1875,6.03125,4.64516129032258,5.4375,6.21212121212121,5.6875,6.93548387096774,7.3030303030303,5.78787878787879,14.5172413793103,13.4827586206897,12.6071428571429,12.9,14.4838709677419,15.09375,16.46875,18.2903225806452,15.65625,13.1515151515152,15.125,13.0645161290323,10.8181818181818,19.2121212121212,17.6551724137931,27.6206896551724,28.6785714285714,18.9666666666667,41.9032258064516,42.375,32.65625,22.3870967741935,38.96875,28.3939393939394,12.46875,22.0967741935484,7.24242424242424,23.4242424242424,12.8965517241379,13.2413793103448,13.3214285714286,12.9666666666667,13.258064516129,13.09375,13.0625,11.8387096774194,12.3125,11.6969696969697,10.15625,10.9032258064516,11.969696969697,12.1818181818182,14.6551724137931,13.3448275862069,13.6071428571429,11.2333333333333,10.9677419354839,15.03125,13.71875,12.4516129032258,12.5,11.8484848484848,12.03125,12.6451612903226,11.6969696969697,12.8181818181818,7.03448275862069,10.2758620689655,9.10714285714286,9.1,8.38709677419355,7.21875,6.40625,7.19354838709677,6.53125,5.54545454545455,4.3125,3.25806451612903,4.36363636363636,5.39393939393939,4.3448275862069,3.41379310344828,4.64285714285714,4.26666666666667,4.61290322580645,4.9375,4.59375,4.67741935483871,3.625,3.24242424242424,3.90625,4.54838709677419,2.93939393939394,3.42424242424242,18.2758620689655,18.6551724137931,18.6428571428571,17.7,18.3548387096774,19.25,18.375,19.1290322580645,17.34375,17.6060606060606,18.84375,16.9032258064516,18.1212121212121,19.2121212121212
"340","VMI",63.6666666666667,54.4615384615385,64,68.4166666666667,95.551724137931,84.92,90.1785714285714,86.08,83.5185185185185,76.6333333333333,74.8214285714286,83.2222222222222,77.0714285714286,67.1851851851852,23.7037037037037,20.2692307692308,23.12,24.0416666666667,33.2068965517241,29.92,29.9285714285714,29.48,28.5185185185185,25.8,26.7142857142857,29.4814814814815,26.1428571428571,23.6296296296296,4.88888888888889,4.26923076923077,4.36,5.91666666666667,12.4137931034483,11.28,13.25,11.16,10.962962962963,8.26666666666667,8.78571428571429,8.48148148148148,10.9285714285714,8.55555555555556,11.3703703703704,9.65384615384615,13.4,14.4166666666667,16.7241379310345,13.8,17.0714285714286,15.96,15.5185185185185,16.7666666666667,12.6071428571429,15.7777777777778,13.8571428571429,11.3703703703704,19.5925925925926,10,12.44,11,27.8965517241379,32.96,49.1785714285714,17.6,36.037037037037,28.1666666666667,22.1071428571429,45.1851851851852,23.5357142857143,16.6296296296296,14.3703703703704,12.0769230769231,11.04,13.125,18.7241379310345,16.16,16.8571428571429,13.24,13.7407407407407,12.2,14,12.7037037037037,12.75,10.4814814814815,15.037037037037,17.3846153846154,17.08,18.2083333333333,16.6896551724138,15.16,13.3571428571429,14.68,12.962962962963,13.4333333333333,12.7142857142857,10.2962962962963,15.2142857142857,12.8518518518519,6.40740740740741,6.65384615384615,7.52,6.83333333333333,13.2413793103448,11.36,13.1428571428571,9.68,7.2962962962963,7.56666666666667,7.21428571428571,6.51851851851852,7.75,6.07407407407407,3.51851851851852,2.42307692307692,2.2,1.91666666666667,3.41379310344828,2.44,2.82142857142857,4.76,4.2962962962963,3.5,4.28571428571429,6,5.60714285714286,3.85185185185185,20.5925925925926,17.3461538461538,18,17.375,22.9655172413793,17.84,18.7857142857143,20.32,19.4074074074074,18.9666666666667,17.3214285714286,19.1111111111111,21.75,19.5555555555556
"341","W Carolina",69.6666666666667,70.0416666666667,66.6296296296296,65.4074074074074,67.5172413793103,63.0666666666667,71.1379310344828,72.6,68.9375,68.2727272727273,68.2258064516129,73,69.7666666666667,71.3,24.1666666666667,23.625,24.2962962962963,22.2592592592593,23.7586206896552,22.9666666666667,25.7931034482759,25.7,25.53125,24.1212121212121,24.6129032258065,25.1612903225806,24.8333333333333,24.4666666666667,6.83333333333333,5.04166666666667,6,7.51851851851852,6.93103448275862,7.73333333333333,7.3448275862069,7.9,5.8125,7.39393939393939,6.2258064516129,7,6.3,6.93333333333333,14.5,17.75,12.037037037037,13.3703703703704,13.0689655172414,9.4,12.2068965517241,13.3,12.0625,12.6363636363636,12.7741935483871,15.6774193548387,13.8,15.4333333333333,16.7083333333333,25,12.1111111111111,19.1851851851852,15.3103448275862,19.0333333333333,22.7241379310345,37.4,38.1875,28.7878787878788,21.4516129032258,32.0645161290323,26.8,29.1333333333333,12.375,12.2083333333333,13.2962962962963,11.5555555555556,12.2068965517241,11.6333333333333,11.8965517241379,13.2666666666667,12.90625,10.2727272727273,11.1612903225806,11.741935483871,11.6333333333333,12.1666666666667,15.625,18.3333333333333,18.2222222222222,14.8148148148148,13.8275862068966,14.5333333333333,14.5862068965517,14.1666666666667,13.9375,13.3030303030303,12.5806451612903,12.258064516129,13.6333333333333,14.3333333333333,6.29166666666667,7.625,7.92592592592593,7.37037037037037,7.75862068965517,7.1,9,9.1,8.78125,7.60606060606061,7.32258064516129,7.2258064516129,7.93333333333333,7.6,3.83333333333333,1.45833333333333,4.25925925925926,1.51851851851852,1.58620689655172,2.5,2.6551724137931,2.8,3,2.87878787878788,2.90322580645161,4.51612903225806,4.36666666666667,3.13333333333333,19.75,19.4166666666667,20.2222222222222,21.2592592592593,21.7931034482759,20.8333333333333,22.7931034482759,22.5333333333333,20.875,19.3636363636364,19.8064516129032,22.9354838709677,21.2666666666667,20.8333333333333
"342","W Illinois",64.4230769230769,65.8888888888889,66.0769230769231,64.9230769230769,61.6428571428571,66.25,58.0714285714286,57.1481481481481,55.8888888888889,60.5,57.5714285714286,59.4814814814815,60.8461538461538,68.625,23.2692307692308,21.8148148148148,22.8846153846154,21.6153846153846,21.2857142857143,22.5714285714286,21,19.5925925925926,19.3333333333333,21.9333333333333,20.4285714285714,21,21.2692307692308,24.5416666666667,6.11538461538461,6.62962962962963,5.92307692307692,5.76923076923077,5.17857142857143,5.17857142857143,5.60714285714286,4.88888888888889,5.40740740740741,5.26666666666667,5,4.85185185185185,6.84615384615385,6.70833333333333,11.7692307692308,15.6296296296296,14.3846153846154,15.9230769230769,13.8928571428571,15.9285714285714,10.4642857142857,13.0740740740741,11.8148148148148,11.3666666666667,11.7142857142857,12.6296296296296,11.4615384615385,12.8333333333333,11.0384615384615,3.62962962962963,20.1923076923077,11.8076923076923,10.25,21.0357142857143,15.3571428571429,10.0740740740741,3.55555555555556,30.7666666666667,42.8214285714286,10,15.1538461538462,13.25,15.2692307692308,13.6296296296296,12.8076923076923,11.3846153846154,10.6428571428571,11.2857142857143,12.2142857142857,10,9.92592592592593,12.4666666666667,11.3928571428571,11.4074074074074,11.5384615384615,12.7083333333333,16,17.5925925925926,15.6153846153846,14.9615384615385,14.9642857142857,14.0714285714286,12.9285714285714,13,13.7037037037037,11.3,11.3571428571429,13.5555555555556,12.3846153846154,12.5,5.26923076923077,5.96296296296296,7.19230769230769,5.61538461538461,6.64285714285714,6.07142857142857,5.57142857142857,6,4.74074074074074,5.86666666666667,5.39285714285714,5.37037037037037,5,5.375,2.15384615384615,1.37037037037037,2.38461538461538,2.26923076923077,1.96428571428571,2.28571428571429,1.78571428571429,4.25925925925926,2.33333333333333,2.73333333333333,4.28571428571429,2.55555555555556,2.30769230769231,3.25,18.5,17.7407407407407,17.6153846153846,20.6538461538462,19.1785714285714,22.3214285714286,17.9285714285714,19.1481481481481,19.2222222222222,15.1,12.8214285714286,19.3703703703704,17.3461538461538,21.125
